Gene,Description,BLAST_hit
Bo9g013880,Kinesin-like protein KIN-10C,KIN10C At5g23910 MRO11.5
Bo9g013930,Heavy metal-associated isoprenylated plant protein 39 (AtHIP39),HIPP39 At1g01490 F22L4.5
Bo9g014010,Bidirectional sugar transporter SWEET12 (AtSWEET12) (MtN3-like protein) (Protein SUGARS WILL EVENTUALLY BE EXPORTED TRANSPORTERS 12),SWEET12 MTN3 At5g23660 MQM1.8
Bo9g014050,Vesicle transport protein SFT2B (SFT2 domain-containing protein 2),Sft2d2
Bo9g014200,,
Bo9g014340,Thymidine kinase b (AtTK1b) (EC 2.7.1.21),TK1B At5g23070 MYJ24.6
Bo9g014460,Histone deacetylase 5 (EC 3.5.1.98),HDA5 At5g61060 MAF19.7
Bo9g014650,U-box domain-containing protein 52 (Plant U-box protein 52) [Includes: E3 ubiquitin ligase (EC 2.3.2.27) (RING-type E3 ubiquitin transferase); Serine/threonine-protein kinase (EC 2.7.11.-)],PUB52 At5g61550 K11J9.12
Bo9g014660,Ethylene-responsive transcription factor ERF107,ERF107 At5g61590 K11J9.12
Bo9g014780,,
Bo9g014790,Probable mediator of RNA polymerase II transcription subunit 37c (Heat shock 70 kDa protein 2) (Heat shock cognate 70 kDa protein 2) (Heat shock cognate protein 70-2) (AtHsc70-2) (Heat shock protein 70-2) (AtHsp70-2),MED37D HSC70-2 HSC70-G8 HSP70-2 MED37_3 At5g02490 T22P11.80
Bo9g015070,Biotin--protein ligase 1 chloroplastic (EC 6.3.4.-) (Holocarboxylase synthetase 1) [Includes: Biotin--[methylcrotonoyl-CoA-carboxylase] ligase (EC 6.3.4.11); Biotin--[acetyl-CoA-carboxylase] ligase (EC 6.3.4.15)],HCS1 At2g25710 F3N11.16
Bo9g015160,,
Bo9g015170,,
Bo9g015230,Rac-like GTP-binding protein ARAC10 (GTPase protein ROP11),ARAC10 ROP11 At5g62880 MQB2.180 MQB2.20
Bo9g017350,Glutaredoxin-C1 (AtGrxC1),GRXC1 At5g63030 MJH22.9
Bo9g017520,DEAD-box ATP-dependent RNA helicase 30 (EC 3.6.4.13),RH30 At5g63120 MDC12.8
Bo9g017540,,
Bo9g017560,Probable pectate lyase 22 (EC 4.2.2.2),At5g63180 MDC12_15
Bo9g017700,CBS domain-containing protein CBSCBSPB1,CBSCBSPB1 At5g63490 MLE2.12
Bo9g018030,Dicarboxylate transporter 2.1 chloroplastic (AtpDCT1) (Glutamate/malate translocator),DIT2-1 DIT2 At5g64290 MSJ1.13
Bo9g018060,Peptidyl-prolyl cis-trans isomerase FKBP12 (PPIase FKBP12) (EC 5.2.1.8) (12 kDa FK506-binding protein) (12 kDa FKBP) (FK506-binding protein 12) (AtFKBP12) (FKBP-12) (Immunophilin FKBP12) (Rotamase),FKBP12 FKP12 At5g64350 MSJ1.19
Bo9g018150,,
Bo9g018620,,
Bo9g018640,Histone H3.2 (Histone H3.1),HTR2 At1g09200 T12M4.9; HTR3 At3g27360 K1G2.8; HTR13 At5g10390 F12B17_260; HTR9 At5g10400 F12B17_250; HTR1 At5g65360 MNA5.9
Bo9g018970,Golgin candidate 5 (AtGC5),GC5 At1g79830 F19K16.21
Bo9g019090,,
Bo9g020250,Subtilisin-like protease SBT1.7 (EC 3.4.21.-) (Cucumisin-like serine protease) (Subtilase subfamily 1 member 7) (AtSBT1.7) (Subtilisin-like serine protease 1) (At-SLP1),SBT1.7 ARA12 ASP48 SLP1 At5g67360 K8K14.8
Bo9g020330,tRNA-dihydrouridine(16/17) synthase [NAD(P)(+)]-like (EC 1.3.1.-) (Liver regeneration-related protein LRRG08/LRRG09) (tRNA-dihydrouridine synthase 1-like),Dus1l Pp3111
Bo9g020520,Protein SHI RELATED SEQUENCE 7,SRS7 At1g19790 F6F9.16
Bo9g021660,Pentatricopeptide repeat-containing protein At5g48910,PCMP-H38 At5g48910 K19E20.2
Bo9g021730,Homeobox-leucine zipper protein ATHB-53 (HD-ZIP protein ATHB-53) (Homeodomain transcription factor ATHB-53),ATHB-53 HB-8 At5g66700 MSN2.9
Bo9g021800,Protein DA1-related 6,DAR6 At5g66620 K1F13.30
Bo9g022170,La-related protein 1B (AtLARP1b),LARP1B At5g66100 K2A18.18
Bo9g022460,Nuclear cap-binding protein subunit 1 (80 kDa nuclear cap-binding protein) (AtCBP80) (NCBP 80 kDa subunit) (Abscisic acid-hypersensitive protein 1) (ABA-hypersensitive protein 1) (Protein ENSALADA),ABH1 CBP80 ENS At2g13540 T10F5.8
Bo9g023730,Gibberellin-regulated protein 7 (GAST1 protein homolog 7),GASA7 At2g14900 T26I20.6
Bo9g023820,DNA-directed RNA polymerases II IV and V subunit 3 (DNA-directed RNA polymerase II 36 kDa polypeptide A) (DNA-directed RNA polymerase II subunit RPB3-A) (RNA polymerase II subunit 3-A) (RNA polymerase II subunit B3-A),NRPB3 NRPD3 NRPE3A RPB36A At2g15430 F26H6.5
Bo9g024450,,
Bo9g024580,Cyclin-B2-1 (Cyc2a-At) (Cyclin-2a) (G2/mitotic-specific cyclin-B2-1) (CycB2;1),CYCB2-1 CYC2A At2g17620 T19E12.4
Bo9g025930,Pentatricopeptide repeat-containing protein At2g18520 mitochondrial,At2g18520 F24H14.13
Bo9g027400,,
Bo9g027620,Threonine synthase 1 chloroplastic (EC 4.2.3.1) (Protein METHIONINE OVER-ACCUMULATOR 2),TS1 MTO2 At4g29840 F27B13.80
Bo9g027640,THO complex subunit 6 (AtTHO6) (Protein DWD HYPERSENSITIVE TO ABA 1) (WD repeat-containing protein DWA1),THO6 DWA1 THOC6 At2g19430 F27F23.25
Bo9g027980,,
Bo9g028150,,
Bo9g028220,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 9 mitochondrial,At2g20360 F11A3.9
Bo9g028310,Diacylglycerol kinase 5 (AtDGK5) (DAG kinase 5) (EC 2.7.1.107) (Diglyceride kinase 5) (DGK 5),DGK5 At2g20900 F5H14.13
Bo9g028560,Acid beta-fructofuranosidase 3 vacuolar (At beta fruct3) (AtBETAFRUCT3) (EC 3.2.1.26) (Acid invertase 3) (AI 3) (Acid sucrose hydrolase 3) (Vacuolar invertase 3) (Inv-V3) (VAC-INV 3) (VI 3),BFRUCT3 BETAFRUCT3 At1g62660 F23N19.3 T3P18.21
Bo9g028610,Vacuolar-processing enzyme beta-isozyme (EC 3.4.22.34) (Asparaginyl endopeptidase beta-VPE) (Beta-VPE),bVPE At1g62710 F23N19.7
Bo9g028690,,
Bo9g028790,Homeobox protein HD1,HD1
Bo9g028890,Replication factor C subunit 2 (AtRFC2) (Activator 1 subunit 2) (Protein EMBRYO DEFECTIVE 2811),RFC2 EMB2811 At1g63160 F16M19.6
Bo9g029010,Casein kinase II subunit alpha-2 (CK II) (EC 2.7.11.1) (Casein kinase alpha 2) (AtCKA2),CKA2 At3g50000 F3A4.80
Bo9g029410,Probable E3 ubiquitin-protein ligase RHA1A (EC 2.3.2.27) (RING-H2 finger A1a) (RING-H2 zinc finger protein RHA1a) (RING-type E3 ubiquitin transferase RHA1A),RHA1A At4g11370 F8L21.160
Bo9g029460,,
Bo9g030690,Probable WRKY transcription factor 19 (WRKY DNA-binding protein 19),WRKY19 At4g12020 F16J13.90
Bo9g030950,,
Bo9g032200,Short-chain dehydrogenase TIC 32 chloroplastic (EC 1.1.1.-) (Translocon at the inner envelope membrane of chloroplasts 32) (AtTIC32),TIC32 At4g23430 F16G20.130
Bo9g032450,Endoglucanase 6 (EC 3.2.1.4) (Endo-14-beta glucanase 6),At1g64390 F15H21.9
Bo9g035190,Beta-carotene isomerase D27 chloroplastic (EC 5.2.1.14) (Protein DWARF-27 homolog) (AtD27),D27 At1g03055 F10O3
Bo9g035320,Disease resistance protein RML1A (Protein RESISTANCE TO LEPTOSPHAERIA MACULANS 1A),RLM1A At1g64070 F22C12.17
Bo9g035460,Transcription factor EGL1 (Basic helix-loop-helix protein 2) (AtMYC146) (AtbHLH2) (bHLH 2) (Protein ENHANCER OF GLABRA 3) (Transcription factor EN 30) (bHLH transcription factor bHLH002),BHLH2 EGL1 EGL3 EN30 MYC146 At1g63650 F24D7.16
Bo9g035590,ABC transporter I family member 1 (ABC transporter ABCI.1) (AtABCI1) (Cytochrome c biogenesis ATP-binding export protein ccmA-like) (MRP-related protein 3) (Putative non-intrinsic ABC protein 10) (EC 7.6.2.5),ABCI1 CCMA NAP10 At1g63270 F9N12.11
Bo9g037010,Disease resistance protein RPS5 (Resistance to Pseudomonas syringae protein 5) (pNd3/pNd10),RPS5 At1g12220 T28K15.5
Bo9g037050,Acid beta-fructofuranosidase 3 vacuolar (At beta fruct3) (AtBETAFRUCT3) (EC 3.2.1.26) (Acid invertase 3) (AI 3) (Acid sucrose hydrolase 3) (Vacuolar invertase 3) (Inv-V3) (VAC-INV 3) (VI 3),BFRUCT3 BETAFRUCT3 At1g62660 F23N19.3 T3P18.21
Bo9g037150,Flavin-containing monooxygenase FMO GS-OX-like 4 (EC 1.8.-.-) (Flavin-monooxygenase glucosinolate S-oxygenase-like 4),At1g62600 T3P18.16
Bo9g037160,Flavin-containing monooxygenase FMO GS-OX-like 4 (EC 1.8.-.-) (Flavin-monooxygenase glucosinolate S-oxygenase-like 4),At1g62600 T3P18.16
Bo9g037180,Flavin-containing monooxygenase FMO GS-OX2 (EC 1.14.13.237) (Flavin-monooxygenase glucosinolate S-oxygenase 2),FMOGS-OX2 At1g62540 T3P18.10
Bo9g037200,,
Bo9g037220,Lipid transfer protein EARLI 1 (Protein EARLY ARABIDOPSIS ALUMINUM INDUCED 1) (pEARLI1),EARLI1 At4g12480 T1P17.70
Bo9g037250,Histone acetyltransferase GCN5 (AtGCN5) (EC 2.3.1.48) (BIG TOP protein),HAG1 BGT GCN5 HAT1 At3g54610 T14E10.180
Bo9g041000,,
Bo9g042210,,
Bo9g043850,60S ribosomal protein L18-2,RPL18B At3g05590 F18C1.14
Bo9g044040,Dynamin-related protein 4C,DRP4C At1g60500 F8A5.5
Bo9g044050,,
Bo9g045330,,
Bo9g048820,Probable disease resistance protein RF9,RF9 RXW15 At1g58848 R18I.1 T4M14.3
Bo9g050970,Cytosolic sulfotransferase 18 (AtSOT18) (EC 2.8.2.38) (Desulfo-glucosinolate sulfotransferase B) (Sulfotransferase 5B) (AtST5b),SOT18 ST5B At1g74090 F2P9.4
Bo9g052050,AP2-like ethylene-responsive transcription factor At2g41710,At2g41710 T11A7.19
Bo9g053180,Alkane hydroxylase MAH1 (EC 1.14.-.-) (Cytochrome P450 96A15) (Protein MID-CHAIN ALKANE HYDROXYLASE 1),CYP96A15 MAH1 At1g57750 T8L23.21
Bo9g053230,Alkane hydroxylase MAH1 (EC 1.14.-.-) (Cytochrome P450 96A15) (Protein MID-CHAIN ALKANE HYDROXYLASE 1),CYP96A15 MAH1 At1g57750 T8L23.21
Bo9g053240,,
Bo9g053290,Alkane hydroxylase MAH1 (EC 1.14.-.-) (Cytochrome P450 96A15) (Protein MID-CHAIN ALKANE HYDROXYLASE 1),CYP96A15 MAH1 At1g57750 T8L23.21
Bo9g053340,Alkane hydroxylase MAH1 (EC 1.14.-.-) (Cytochrome P450 96A15) (Protein MID-CHAIN ALKANE HYDROXYLASE 1),CYP96A15 MAH1 At1g57750 T8L23.21
Bo9g054420,Aspartic proteinase oryzasin-1 (EC 3.4.23.-),Os05g0567100 LOC_Os05g49200 OJ1781_H11.11
Bo9g055650,Very-long-chain aldehyde decarbonylase CER1 (EC 4.1.99.5) (Protein ECERIFERUM 1),CER1 At1g02205 T7I23.10
Bo9g055660,Protein NEN2 (NAC45/NAC86-dependent exonuclease-domain protein 2) (EC 3.1.11.-),NEN2 At5g61390 MFB13.17
Bo9g055730,Serine decarboxylase (AtSDC) (EC 4.1.1.-) (Protein EMBRYO DEFECTIVE 1075) (Serine decarboxylase 1) (AtSDC1),SDC EMB1075 SDC1 At1g43710 F2J6.7
Bo9g055940,Tropinone reductase homolog At1g07440 (EC 1.1.1.-),At1g07440 F22G5.16 F22G5.20 F22G5.39
Bo9g056060,Acyltransferase-like protein At1g54570 chloroplastic (EC 2.3.1.-),At1g54570 T22H22.2
Bo9g058300,,
Bo9g058330,GDSL esterase/lipase At5g03610 (EC 3.1.1.-) (Extracellular lipase At5g03610),At5g03610 F17C15.30
Bo9g058450,Histone H3.2 (Histone H3.1),HTR2 At1g09200 T12M4.9; HTR3 At3g27360 K1G2.8; HTR13 At5g10390 F12B17_260; HTR9 At5g10400 F12B17_250; HTR1 At5g65360 MNA5.9
Bo9g059380,,
Bo9g059410,Eukaryotic translation initiation factor 3 subunit I (eIF3i) (Eukaryotic translation initiation factor 3 39 kDa subunit homolog) (eIF-3 39 kDa subunit homolog),tif34 ACLA_036630
Bo9g059490,,
Bo9g059610,,
Bo9g059740,,
Bo9g059750,,
Bo9g059760,Beta-hexosaminidase 1 (EC 3.2.1.52) (Beta-GlcNAcase 1) (Beta-N-acetylhexosaminidase 1) (Beta-hexosaminidase 2) (AtHEX2) (N-acetyl-beta-glucosaminidase 1),HEXO1 HEX2 At3g55260 T26I12.140
Bo9g059770,Zinc finger CCCH domain-containing protein 61 (AtC3H61) (Tandem CCCH Zinc Finger protein 5) (AtTZF5),TZF5 At5g44260 K9L2.1
Bo9g059870,,
Bo9g059950,Probable NAD(P)H dehydrogenase (quinone) FQR1-like 1 (EC 1.6.5.2),At4g27270
Bo9g059960,Photosystem II reaction center W protein chloroplastic (PSII 6.1 kDa protein),PSBW At2g30570 T6B20.8
Bo9g059970,Berberine bridge enzyme-like 25 (AtBBE-like 25) (EC 1.1.1.-),At5g44390 K9L2.19
Bo9g061070,BOI-related E3 ubiquitin-protein ligase 1 (EC 2.3.2.27) (RING-type E3 ubiquitin transferase BRG1),BRG1 At5g45100 K17O22.9
Bo9g061120,Ferredoxin--NADP reductase leaf isozyme 1 chloroplastic (EC 1.18.1.2) (Leaf FNR 1) (AtLFNR1) (FNR-1),LFNR1 PETH1 At5g66190 K2A18.27
Bo9g062660,GDSL esterase/lipase At5g45670 (EC 3.1.1.-) (Extracellular lipase At5g45670),At5g45670 MRA19.6
Bo9g062860,28 kDa heat- and acid-stable phosphoprotein (PDGF-associated protein) (PAP) (PDGFA-associated protein 1) (PAP1),PDAP1 HASPP28
Bo9g063010,,
Bo9g063020,50S ribosomal protein HLP mitochondrial (Protein HUELLENLOS PARALOG),HLP At5g46160 MCL19.22
Bo9g064090,La-related protein 6A (AtLARP6a),LARP6A At5g46250 MPL12.3
Bo9g065400,ABC transporter B family member 7 (ABC transporter ABCB.7) (AtABCB7) (Multidrug resistance protein 7) (P-glycoprotein 7),ABCB7 MDR7 PGP7 At5g46540 K11I1.13
Bo9g065600,,
Bo9g066830,,
Bo9g066940,ATP synthase subunit delta' mitochondrial (F-ATPase delta' subunit),At5g47030 MQD22.17
Bo9g069640,Tonoplast dicarboxylate transporter (AttDT) (Sodium-dicarboxylate cotransporter-like) (AtSDAT) (Vacuolar malate transporter),TDT SDAT At5g47560 MNJ7.15
Bo9g069740,Probable acetyl-CoA acetyltransferase cytosolic 2 (EC 2.3.1.9) (Cytosolic acetoacetyl-CoA thiolase 2) (Thiolase 2),At5g47720 MCA23.4
Bo9g069770,Sec-independent protein translocase protein TATC chloroplastic (Protein ALBINO AND PALE GREEN 2) (Protein TWIN-ARGININE TRANSLOCATION C) (Protein UNFERTILIZED EMBRYO SAC 3),TATC APG2 UNE3 At2g01110 F23H14.8
Bo9g070250,HMG-Y-related protein A (AtHMGA) (High mobility group A protein),HMGA At1g14900 F10B6.31
Bo9g070320,Type I inositol polyphosphate 5-phosphatase 5 (At5PTase5) (EC 3.1.3.-) (Protein BRISTLED 1) (Protein DEFORMED ROOT HAIRS 4),IP5P5 BST1 DER4 MRH3 At5g65090 MQN23.2
Bo9g071440,Transmembrane 9 superfamily member 3 (Endomembrane protein 9) (Transmembrane nine protein 3) (AtTMN3),TMN3 EMP9 At2g01970 F14H20.4
Bo9g071570,Protein indeterminate-domain 4 chloroplastic,IDD4 At2g02080 F5O4.15
Bo9g072760,MLP-like protein 165,MLP165 At1g35260 T9I1.17
Bo9g072830,F-box/kelch-repeat protein SKIP11 (SKP1-interacting partner 11),SKIP11 At2g02870 T17M13.4
Bo9g072860,Agamous-like MADS-box protein AGL30,AGL30 At2g03060
Bo9g072930,NifU-like protein 4 mitochondrial (AtNfu-III) (AtNfu4),NIFU4 NFU2 NFU4 At3g20970 MFD22.10
Bo9g072940,Auxin-responsive protein IAA9 (Indoleacetic acid-induced protein 9),IAA9 At5g65670 F6H11.210 MPA24.1
Bo9g073180,,
Bo9g074390,,
Bo9g074520,,
Bo9g075700,Basic leucine zipper 8 (AtbZIP8) (bZIP protein 8),BZIP8 At1g68880 F14K14.1
Bo9g076160,AAA-ATPase At1g43910 (EC 3.6.1.3),At1g43910 F9C16.7
Bo9g077840,Calcium-dependent protein kinase 22 (EC 2.7.11.1),CPK22 At4g04710 T4B21.12
Bo9g082010,,
Bo9g084330,Cryptochrome-1 (AtCry) (Atcry1) (Blue light photoreceptor) (Protein BLUE LIGHT UNINHIBITED 1) (Protein ELONGATED HYPOCOTYL 4) (Protein OUT OF PHASE 2) (OOP2),CRY1 BLU1 HY4 At4g08920 T3H13.14 T3H13.5
Bo9g084440,F-box protein FBW2 (SKP1-interacting partner 18),FBW2 SKIP18 At4g08980 T3H13.1
Bo9g085850,Mitogen-activated protein kinase kinase 2 (AtMAP2Kbeta) (AtMKK2) (MAP kinase kinase 2) (EC 2.7.12.2),MKK2 MAP2K MK1 At4g29810 F27B13.50
Bo9g086880,Cyclin-A2-1 (Cyc3a-At) (Cyclin-3a) (G2/mitotic-specific cyclin-A2-1) (CycA2;1),CYCA2-1 CYC3A At5g25380 F18G18.15
Bo9g086890,,
Bo9g086920,Transcription factor TT8 (Basic helix-loop-helix protein 42) (AtbHLH42) (bHLH 42) (Protein TRANSPARENT TESTA 8) (Transcription factor EN 32) (bHLH transcription factor bHLH042),TT8 BHLH42 EN32 At4g09820 F17A8.170
Bo9g087010,,
Bo9g088110,,
Bo9g088210,,
Bo9g088250,Cysteine protease XCP2 (EC 3.4.22.-) (Xylem cysteine peptidase 2) (AtXCP2),XCP2 At1g20850 F2D10.37 F9H16.17
Bo9g088460,Calcium-dependent protein kinase 17 (EC 2.7.11.1),CPK17 At5g12180 MXC9.14
Bo9g088550,Polyadenylate-binding protein-interacting protein 12 (PABP-interacting protein 12) (Poly(A)-binding protein-interacting protein 12) (PAM2-containing protein CID12) (Protein CTC-INTERACTING DOMAIN 12) (RNA-binding protein 37) (AtRBP37),CID12 RBP37 At4g10610 F3H7.12 T4F9.70
Bo9g090720,BTB/POZ domain-containing protein At3g05675,At3g05675 F18C1
Bo9g090820,,
Bo9g091120,LEAF RUST 10 DISEASE-RESISTANCE LOCUS RECEPTOR-LIKE PROTEIN KINASE-like 1.4 (EC 2.7.11.1) (Probable receptor-like serine/threonine-protein kinase LRK10L-1.4),LRK10L-1.4 At1g66880 F4N21.1 T4O24.5
Bo9g091170,Dirigent protein 12 (AtDIR12),DIR12 DP1 At4g11180 F2P3.6
Bo9g092520,Short-chain dehydrogenase TIC 32 chloroplastic (EC 1.1.1.-) (Translocon at the inner envelope membrane of chloroplasts 32) (AtTIC32),TIC32 At4g23430 F16G20.130
Bo9g092530,Putative cysteine-rich receptor-like protein kinase 35 (Cysteine-rich RLK35) (EC 2.7.11.-),CRK35 At4g11530 F25E4.150
Bo9g092560,,
Bo9g092570,Putative cysteine-rich receptor-like protein kinase 32 (Cysteine-rich RLK32) (EC 2.7.11.-),CRK32 At4g11480 F25E4.100
Bo9g092620,5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase chloroplastic (AtPyrP2) (EC 3.1.3.104) (5-amino-6-ribitylamino-24(1H3H)-pyrimidinedione 5'-phosphate phosphatase) (ARPP phosphatase) (Haloacid dehalogenase-like hydrolase domain-containing protein),PYRP2 At4g11570 F25E4.190
Bo9g094030,Probable WRKY transcription factor 19 (WRKY DNA-binding protein 19),WRKY19 At4g12020 F16J13.90
Bo9g094320,Indole glucosinolate O-methyltransferase 4 (EC 2.1.1.-),IGMT4 At1g21130 T22I11.4
Bo9g094330,,
Bo9g097300,,
Bo9g097430,,
Bo9g098690,Succinate dehydrogenase assembly factor 2 mitochondrial (SDH assembly factor 2),SDHAF2 At5g51040
Bo9g102250,,
Bo9g102470,,
Bo9g102480,,
Bo9g104750,,
Bo9g104800,,
Bo9g105990,,
Bo9g106070,NAC domain-containing protein 89 (ANAC089) (Protein FRUCTOSE-SENSING QUANTITATIVE TRAIT LOCUS 6),NAC089 FAN FSQ6 At5g22290 MWD9.7 T6G21.9
Bo9g107080,SUMO-activating enzyme subunit 1A (SUMO-activating enzyme subunit 1-1) (Ubiquitin-like 1-activating enzyme E1A),SAE1A SAE1-1 At4g24940 F13M23.80
Bo9g107120,,
Bo9g108350,Heat shock protein 90-1 (AtHSP90.1) (AtHsp90-1) (Heat shock protein 81-1) (Hsp81-1) (Heat shock protein 83),HSP90-1 HSP81-1 HSP83 At5g52640 F6N7.13
Bo9g108360,40S ribosomal protein S10-1,RPS10A At4g25740 F14M19.20
Bo9g108370,Protein REVEILLE 6,RVE6 At5g52660 F6N7.15
Bo9g108530,,
Bo9g109740,Putative aminoacrylate hydrolase RutD (EC 3.5.1.-) (Aminohydrolase),rutD Mrad2831_1581
Bo9g111250,Histone-lysine N-methyltransferase ATX5 (EC 2.1.1.43) (Protein SET DOMAIN GROUP 29) (Trithorax-homolog protein 5) (TRX-homolog protein 5),ATX5 SDG29 SET29 At5g53430 MYN8.4
Bo9g111260,Probable plastid-lipid-associated protein 14 chloroplastic (AtPap14) (Fibrillin-11) (OBP3-responsive protein 1),PAP14 FBN11 FIB11 ORG1 At5g53450
Bo9g111310,,
Bo9g111420,Metal-nicotianamine transporter YSL3 (Protein YELLOW STRIPE LIKE 3) (AtYSL3),YSL3 At5g53550 MNC6.9
Bo9g113890,Cytochrome P450 71B14 (EC 1.14.-.-),CYP71B14 At5g25180 F21J6.102
Bo9g113930,Vesicle-associated protein 4-1 (Plant VAP homolog 4-1) (AtPVA41) (Protein MEMBRANE-ASSOCIATED MANNITOL-INDUCED) (AtMAMI) (VAMP-associated protein 4-1),PVA41 MAMI At5g54110 MJP23.9
Bo9g114020,IAA-amino acid hydrolase ILR1-like 3 (EC 3.5.1.-),ILL3 At5g54140 MJP23.12
Bo9g115050,Flavone 3'-O-methyltransferase 1 (AtOMT1) (EC 2.1.1.42) (Acetylserotonin O-methyltransferase OMT1) (EC 2.1.1.4) (Caffeate O-methyltransferase 1) (EC 2.1.1.68) (Quercetin 3'-O-methyltransferase 1),OMT1 COMT1 At5g54160 K18G13.3
Bo9g117370,,
Bo9g117430,NAD(P)H dehydrogenase (quinone) FQR1 (EC 1.6.5.2) (Flavodoxin-like quinone reductase 1),FQR1 At5g54500 F24B18.12
Bo9g117490,Organelle RRM domain-containing protein 2 mitochondrial,ORRM2 At5g54580 MRB17.8
Bo9g117500,,
Bo9g117650,Uncharacterized acetyltransferase At3g50280 (EC 2.3.1.-),At3g50280 F11C1.120
Bo9g117660,,
Bo9g118830,,
Bo9g118880,,
Bo9g120240,Protein LIFEGUARD 4 (AtLFG4),LFG4 At1g03070 F10O3.11
Bo9g120370,Probable long-chain-alcohol O-fatty-acyltransferase 5 (EC 2.3.1.75) (Wax synthase 5),AT5 At5g55340 MTE17.5
Bo9g120400,,
Bo9g120420,,
Bo9g120430,,
Bo9g120440,,
Bo9g120520,Actin-related protein 4A (Actin-related protein 5),ARP4A ARP5 At1g73910 F2P9.22
Bo9g120600,Sodium/hydrogen exchanger 4 (Na(+)/H(+) exchanger 4) (NHE-4),NHX4 At5g55470 MTE17.18
Bo9g120810,,
Bo9g120860,,
Bo9g120920,,
Bo9g120950,,
Bo9g121140,Nucleotide-sugar uncharacterized transporter 2,At5g55950 MYN21.6
Bo9g122220,F-box/LRR-repeat protein At2g40920,At2g40920 T20B5.12
Bo9g123380,B3 domain-containing protein At5g18000,At5g18000 MCM23.7
Bo9g123540,,
Bo9g123580,Actin-related protein 8 (F-box protein ARP8),ARP8 At5g56180 MDA7.26
Bo9g123590,,
Bo9g124840,Probable FBD-associated F-box protein At1g32375,At1g32375 F5D14.14
Bo9g125950,Putative FBD-associated F-box protein At3g50710,At3g50710 T3A5.90
Bo9g126090,Arabinogalactan protein 14 (AtAGP14) (Arabinogalactan peptide 14) (AG-peptide 14),AGP14 At5g56540 MKN22.5
Bo9g126200,ATP-dependent 6-phosphofructokinase 7 (ATP-PFK 7) (Phosphofructokinase 7) (EC 2.7.1.11) (Phosphohexokinase 7),PFK7 At5g56630 MIK19.8
Bo9g127380,Receptor-like serine/threonine-protein kinase ALE2 (EC 2.7.11.1) (Protein ABNORMAL LEAF SHAPE 2),ALE2 At2g20300 F11A3.15
Bo9g130640,,
Bo9g130680,,
Bo9g130730,Homeobox-leucine zipper protein REVOLUTA (HD-ZIP protein REV) (Homeodomain transcription factor REV) (Protein AMPHIVASAL VASCULAR BUNDLE 1) (Protein INTERFASCICULAR FIBERLESS 1),REV AVB1 IFL1 At5g60690 MUP24.16
Bo9g130790,,
Bo9g130930,Phosphatidylserine decarboxylase proenzyme 2 (EC 4.1.1.65) [Cleaved into: Phosphatidylserine decarboxylase 2 beta chain; Phosphatidylserine decarboxylase 2 alpha chain],PSD2 At5g57190 MUL3.14
Bo9g133100,,
Bo9g133200,,
Bo9g133270,Xyloglucan endotransglucosylase/hydrolase protein 22 (At-XTH22) (XTH-22) (EC 2.4.1.207) (Touch protein 4),XTH22 TCH4 At5g57560 MUA2.13
Bo9g133330,,
Bo9g133510,Transcription factor IBH1-like 1 (AtIBL1) (BHLH transcription factor eta) (bHLH eta) (Basic helix-loop-helix protein 159) (AtbHLH159) (bHLH 159) (bHLH transcription factor bHLH159),IBL1 BHLH159 At4g30410 F17I23.250
Bo9g133520,,
Bo9g133560,Myosin-binding protein 7,MYOB7 At5g06560 F15M7.9
Bo9g133570,,
Bo9g134890,F-box protein At1g80960,At1g80960 F23A5.32
Bo9g134970,Protein NETWORKED 4A,NET4A At5g58320 MCK7.19
Bo9g135070,40S ribosomal protein S4-2,RPS4B At5g07090 MOJ9.26 T28J14_30
Bo9g135510,Peptidyl-prolyl cis-trans isomerase CYP20-1 (PPIase CYP20-1) (EC 5.2.1.8) (Cyclophilin of 20 kDa 1) (Rotamase CYP20-1) (Rotamase cyclophilin-7),CYP20-1 ROC7 At5g58710 MZN1.15
Bo9g135600,Dehydrodolichyl diphosphate synthase 2 (Dedol-PP synthase 2) (EC 2.5.1.-),At5g58770 MZN1.21
Bo9g135650,,
Bo9g135730,Transcription factor DIVARICATA,DIVARICATA
Bo9g135790,Calmodulin-binding receptor-like cytoplasmic kinase 1 (EC 2.7.11.1),CRCK1 At5g58940 K19M22.13
Bo9g137100,,
Bo9g137140,Bifunctional purine biosynthesis protein PurH [Includes: Phosphoribosylaminoimidazolecarboxamide formyltransferase (EC 2.1.2.3) (AICAR transformylase); IMP cyclohydrolase (EC 3.5.4.10) (ATIC) (IMP synthase) (Inosinicase)],purH A9601_02881
Bo9g137220,Non-specific lipid-transfer protein 3 (LTP 3),LTP3 At5g59320 MNC17.23
Bo9g138290,Peptidyl-prolyl cis-trans isomerase CYP20-3 chloroplastic (PPIase CYP20-3) (EC 5.2.1.8) (Cyclophilin of 20 kDa 3) (Cyclosporin A-binding protein) (Rotamase CYP20-3) (Rotamase cyclophilin-4),CYP20-3 ROC4 At3g62030 F21F14.200
Bo9g139320,Cyclin-dependent protein kinase inhibitor SMR14 (Cyclin-dependent protein kinase inhibitor SMR13) (Protein SIAMESE-RELATED 13) (Protein SIAMESE-RELATED 14),SMR14 SMR13 At5g59360 F2O15.2
